date,player,sleep_duration
2020-07-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,9.0
2020-07-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.5
2020-07-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.5
2020-07-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,7.5
2020-07-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.5
2020-07-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.5
2020-07-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.5
2020-07-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.5
2020-07-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,7.0
2020-07-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.5
2020-07-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-07-31,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,7.5
2020-08-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,7.5
2020-08-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.5
2020-08-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-08-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,7.0
2020-09-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,6.0
2020-09-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-09-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-10-31,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,5.0
2020-11-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,7.5
2020-11-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-11-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,4.5
2020-12-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2020-12-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,6.0
2021-01-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,6.5
2021-01-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-01-31,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-02-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-03-31,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-04-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-05-31,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-04,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-05,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-06,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-07,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-08,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-09,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-10,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-11,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-12,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-13,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-14,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-15,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-16,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-17,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-18,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-19,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-20,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-21,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-22,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-23,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-24,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-25,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-26,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-27,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-28,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-29,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-06-30,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-07-01,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,6.5
2021-07-02,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
2021-07-03,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,8.0
